"id","post_id","user_id","recipient_id","postText","page_id","group_id","event_id","page_event_id","postLink","postLinkTitle","postLinkImage","postLinkContent","postVimeo","postDailymotion","postFacebook","postFile","postFileName","postFileThumb","postYoutube","postVine","postSoundCloud","postPlaytube","postDeepsound","postMap","postShare","postPrivacy","postType","postFeeling","postListening","postTraveling","postWatching","postPlaying","postPhoto","time","registered","album_name","multi_image","multi_image_post","boosted","product_id","poll_id","blog_id","forum_id","thread_id","videoViews","postRecord","postSticker","shared_from","post_url","parent_id","cache","comments_status","blur","color_id","job_id","offer_id","fund_raise_id","fund_id","active","stream_name","agora_token","live_time","live_ended","agora_resource_id","agora_sid","send_notify","240p","360p","480p","720p","1080p","2048p","4096p","processing"
"121","121","2","0","La microbiota es el conjunto de microorganismos (bacterias, hongos, arqueas, virus y parásitos) que reside en nuestro cuerpo, que a su vez pueden diferenciarse en comensales, mutualistas y patógenos. <br> <br>Desde el nacimiento existe una relación simbiótica entre la microbiota y nuestras células que evoluciona en el tiempo, adaptándose a los cambios. Por su enorme capacidad metabólica, se ha considerado a la microbiota como un «órgano» imprescindible para la vida y con influencia en la salud y la enfermedad.  <br> <br>Su composición presenta particularidades y características propias de cada individuo, pudiendo variar en función de la base genética, la dieta y la interacción con el medio ambiente. <br>#[76] #[77] #[78] #[45]","0","0","0","0","","","","","","","","upload/photos/2023/02/92x7DLwUwI6cJUqDn6aO_01_641323b57a970bc7670e71a3e02c59b3_image.jpg","CWglFEXWwAAVs94- bo.jpg","","","","","","","","0","0","post","","","","","","","1675295952","2/2023","","0","0","0","0","0","0","0","0","0","",\N,"0",\N,"0","0","1","0","0","0","0","0","0","1","",\N,"0","0",\N,"","","0","0","0","0","0","0","0","0"
"122","122","2","0","SI TIENES UNA IDEA DE PROYECTO O NECESITAS AYUDA... CUÉNTANOS MÁS Y ENCUENTRA TU EQUIPO.","0","2","0","0","","","","","","","","","","","","","","","","","0","0","post","","","","","","","1675296725","2/2023","","0","0","0","0","0","0","0","0","0","",\N,"0",\N,"0","0","1","0","0","0","0","0","0","1","",\N,"0","0",\N,"","","0","0","0","0","0","0","0","0"
"123","123","15","0","Plátano macho frito, bañado con leche y miel. 😊 #[43]","0","0","0","0","","","","","","","","upload/photos/2023/02/rB9HgydYIUxyeUUtBcAz_02_2fc78a59901f61453eb301175bdf9497_image.jpg","IMG_20230122_194450.jpg","","","","","","","","0","0","post","","","","","","","1675297320","2/2023","","0","0","0","0","0","0","0","0","0","",\N,"0",\N,"0","0","1","0","0","0","0","0","0","1","",\N,"0","0",\N,"","","0","0","0","0","0","0","0","0"
"124","124","2","0","Buenas tardes,  <br>Mi pareja y yo hemos empezado una &quot;ecoaldea&quot;, la idea inicial es lograr la autosuficiencia alimentaria en una hectarea. Despues seguir creciendo como comunidad, educando y cuidando del lindo mundo que nos rodea. Rancho Vivo, Chiapas, Mexico.  <br>Cualquier pregunta no duden en escribir  😉","0","4","0","0","","","","","","","","upload/photos/2023/02/hEDT9sEcM4cwRnNHDgpZ_02_b29ae91bf5295e18371cab5355474f93_image.jpg","IMG20221212095759.jpg","","","","","","","","0","0","post","","","","","","","1675297623","2/2023","","0","0","0","0","0","0","0","0","0","",\N,"0",\N,"0","0","1","0","0","0","0","0","0","1","",\N,"0","0",\N,"","","0","0","0","0","0","0","0","0"
"132","132","0","0","Construyendo la casa comunitaria. <br>Bahareque (palitos+arcilla+ arena+pasto) <br>Lamina galvanizada y transparente para tener luz natural. <br>#[79]","2","0","0","0","","","","","","","","","","","","","","","","","0","0","post","","","","","","","1675384435","2/2023","","1","0","0","0","0","0","0","0","0","",\N,"0",\N,"0","0","1","0","0","0","0","0","0","1","",\N,"0","0",\N,"","","0","0","0","0","0","0","0","0"
"133","133","0","0","Construyendo la casa comunitaria. <br>Bahareque (palitos+arcilla+ arena+pasto) <br>Lamina galvanizada y transparente para tener luz natural. <br>#[79]","2","0","0","0","","","","","","","","upload/photos/2023/02/WjhpCzuM7wHnzMryxqyu_03_cfd0df607cb1c6e7bee6d0d9a3f1ee6f_image.jpg","IMG-20230202-WA0022.jpg","","","","","","","","0","0","post","","","","","","","1675384435","2/2023","","0","1","0","0","0","0","0","0","0","",\N,"0",\N,"0","0","1","0","0","0","0","0","0","1","",\N,"0","0",\N,"","","0","0","0","0","0","0","0","0"
"134","134","0","0","Construyendo la casa comunitaria. <br>Bahareque (palitos+arcilla+ arena+pasto) <br>Lamina galvanizada y transparente para tener luz natural. <br>#[79]","2","0","0","0","","","","","","","","upload/photos/2023/02/RBZTI6PfX32gT8LFJuEs_03_cfd0df607cb1c6e7bee6d0d9a3f1ee6f_image.jpg","IMG-20230202-WA0019.jpg","","","","","","","","0","0","post","","","","","","","1675384435","2/2023","","0","1","0","0","0","0","0","0","0","",\N,"0",\N,"0","0","1","0","0","0","0","0","0","1","",\N,"0","0",\N,"","","0","0","0","0","0","0","0","0"
"135","135","0","0","Construyendo la casa comunitaria. <br>Bahareque (palitos+arcilla+ arena+pasto) <br>Lamina galvanizada y transparente para tener luz natural. <br>#[79]","2","0","0","0","","","","","","","","upload/photos/2023/02/ENYwwwce2Qq5LGekvmDq_03_cfd0df607cb1c6e7bee6d0d9a3f1ee6f_image.jpg","IMG-20230202-WA0020.jpg","","","","","","","","0","0","post","","","","","","","1675384435","2/2023","","0","1","0","0","0","0","0","0","0","",\N,"0",\N,"0","0","1","0","0","0","0","0","0","1","",\N,"0","0",\N,"","","0","0","0","0","0","0","0","0"
"139","139","20","0","El árbol más  viejo del mundo [a]https%3A%2F%2Fwww.elperiodico.com%2Fes%2Fmedio-ambiente%2F20230203%2Fgran-abuelo-arbol-chileno-antiguo-14145621[/a]","0","0","0","0","https://www.elperiodico.com/es/medio-ambiente/20230203/gran-abuelo-arbol-chileno-antiguo-14145621","&#039;Gran abuelo&#039;: posiblemente, el árbol más viejo del mundo","upload/photos/2023/02/M6OIXq5LC4NiH2iDJQSj_url_image.jpg","árbol más antiguo","","","","","","","","","","","","","0","0","post","","","","","","","1675427382","2/2023","","0","0","0","0","0","0","0","0","0","",\N,"0",\N,"0","0","1","0","0","0","0","0","0","1","",\N,"0","0",\N,"","","0","0","0","0","0","0","0","0"
"141","141","2","0","Secando cafe con cascarilla. <br>Tempora de cafe, Chiapas, Mexico.  <br>Producción campesina de la region. #[41], #[80]","0","0","0","0","","","","","","","","","","","","","","","","","0","0","post","","","","","","","1675462184","2/2023","","1","0","0","0","0","0","0","0","0","",\N,"0",\N,"0","0","1","0","0","0","0","0","0","1","",\N,"0","0",\N,"","","0","0","0","0","0","0","0","0"
"137","137","20","0","El cambio climático aumenta la cantidad de pasionaria. <br>[a]https%3A%2F%2Fwww.elperiodico.com%2Fes%2Fsociedad%2F20230129%2Fcambio-climatico-despierta-procesionaria-82087114[/a] #[43]","0","0","0","0","https://www.elperiodico.com/es/sociedad/20230129/cambio-climatico-despierta-procesionaria-82087114","El cambio climático despierta a la procesionaria","upload/photos/2023/02/AT1mTp8b9eGFEeqmU5ic_url_image.jpg","La procesionaria o &#039;Thaumetopoea pityocampa&#039;, una mariposa conocida popularmente por las bolsas que crea en los árboles y el poder urticante de sus orugas, ha aumentado en las últimas décadas su territorio y su comportamiento como plaga debid","","","","upload/photos/2023/02/YvMBqynXIj7bRyG6bU7W_03_81ce2f5f7077f04ebef801e0b441d73f_image.jpg","78fdba35-b5c5-41e0-97b0-b3d3845090a1_mobile-ep-aspect-ratio_default_0.jpg","","","","","","","","0","0","post","","","","","","","1675425948","2/2023","","0","0","0","0","0","0","0","0","0","",\N,"0",\N,"0","0","1","0","0","0","0","0","0","1","",\N,"0","0",\N,"","","0","0","0","0","0","0","0","0"
"142","142","2","0","Secando cafe con cascarilla. <br>Tempora de cafe, Chiapas, Mexico.  <br>Producción campesina de la region. #[41], #[80]","0","0","0","0","","","","","","","","upload/photos/2023/02/CWhaezoBYlVYp2la4Gkb_03_ac23b69537ec15ff24d8531cffe97f79_image.jpg","IMG20230203140339.jpg","","","","","","","","0","0","post","","","","","","","1675462184","2/2023","","0","1","0","0","0","0","0","0","0","",\N,"0",\N,"0","0","1","0","0","0","0","0","0","1","",\N,"0","0",\N,"","","0","0","0","0","0","0","0","0"
"143","143","2","0","Secando cafe con cascarilla. <br>Tempora de cafe, Chiapas, Mexico.  <br>Producción campesina de la region. #[41], #[80]","0","0","0","0","","","","","","","","upload/photos/2023/02/Kru6iHOEkCbgxyFFvvmZ_03_57162559fa45f334a9173a3762a6c912_image.jpg","IMG20230203140325.jpg","","","","","","","","0","0","post","","","","","","","1675462184","2/2023","","0","1","0","0","0","0","0","0","0","",\N,"0",\N,"0","0","1","0","0","0","0","0","0","1","",\N,"0","0",\N,"","","0","0","0","0","0","0","0","0"
"144","144","10","0","Agricultura valenciana: más huertos urbanos y abandono sobre todo de los cítricos | #[85] #[82] #[86] #[84]","0","0","0","0","",\N,"",\N,"","","","","","","","","","","","","0","0","post","","","","","","","1675674218","2/2023","","0","0","0","0","0","4","0","0","0","",\N,"0",\N,"0","0","1","0","0","0","0","0","0","1","",\N,"0","0",\N,"","","0","0","0","0","0","0","0","0"
"145","145","10","0","El ancestro del tomate y el café resistió al fin de los dinosaurios | ##[87] #[88] #[89] #[90] ","0","0","0","0","",\N,"",\N,"","","","","","","","","","","","","0","0","post","","","","","","","1675842392","2/2023","","0","0","0","0","0","5","0","0","0","",\N,"0",\N,"0","0","1","0","0","0","0","0","0","1","",\N,"0","0",\N,"","","0","0","0","0","0","0","0","0"
"146","146","2","0","Pan integral con especias.  <br>Esta delicioso hasta para comerlo solo. Ajo, pimienta, albahaca y chile.  <br>#[71]  #[43]","0","0","0","0","","","","","","","","","","","","","","","","","0","0","post","","","","","","","1676161506","2/2023","","1","0","0","0","0","0","0","0","0","",\N,"0",\N,"0","0","1","0","0","0","0","0","0","1","",\N,"0","0",\N,"","","0","0","0","0","0","0","0","0"
"147","147","2","0","Pan integral con especias.  <br>Esta delicioso hasta para comerlo solo. Ajo, pimienta, albahaca y chile.  <br>#[71]  #[43]","0","0","0","0","","","","","","","","upload/photos/2023/02/uqO3YlkdgcU2PcGRYDkP_12_d6033deb88fcc95453cbd5158a14e8c2_image.jpg","IMG_20230211_134549_953.jpg","","","","","","","","0","0","post","","","","","","","1676161506","2/2023","","0","1","0","0","0","0","0","0","0","",\N,"0",\N,"0","0","1","0","0","0","0","0","0","1","",\N,"0","0",\N,"","","0","0","0","0","0","0","0","0"
"148","148","2","0","Pan integral con especias.  <br>Esta delicioso hasta para comerlo solo. Ajo, pimienta, albahaca y chile.  <br>#[71]  #[43]","0","0","0","0","","","","","","","","upload/photos/2023/02/9zZ6inMmgSwgqzUSthPF_12_d6033deb88fcc95453cbd5158a14e8c2_image.jpg","IMG20230126082657.jpg","","","","","","","","0","0","post","","","","","","","1676161506","2/2023","","0","1","0","0","0","0","0","0","0","",\N,"0",\N,"0","0","1","0","0","0","0","0","0","1","",\N,"0","0",\N,"","","0","0","0","0","0","0","0","0"
"149","149","2","0","Maiz molidito para las galinas y los pollitos. Lo comen mucho mejor, ademas te pones fuerte.  <br>#[91], #[92] #[56]","0","0","0","0","","","","","","","","upload/videos/2023/02/nziiETFkDf4iz1aC125W_12_8727ed975bd0327aabd36d627d4476b0_video.mp4","VID20230211075025.mp4","","","","","","","","0","0","post","","","","","","","1676162115","2/2023","","0","0","0","0","0","0","0","0","3","",\N,"0",\N,"0","0","1","0","0","0","0","0","0","1","",\N,"0","0",\N,"","","0","0","0","0","0","0","0","0"
"150","150","2","0","La union hace la fuerza. Correo hormiga-express 😎. #[93] #[26] #[59]","0","0","0","0","","","","","","","","upload/videos/2023/02/jXxZsJ9nFtw8psL5zysN_12_e0e9280d34eaf4c058b5df3ccd401f9f_video.mp4","VID_20230211185327.mp4","","","","","","","","0","0","post","","","","","","","1676163966","2/2023","","0","0","0","0","0","0","0","0","7","",\N,"0",\N,"0","0","1","0","0","0","0","0","0","1","",\N,"0","0",\N,"","","0","0","0","0","0","0","0","0"
"151","151","0","0","Cavando el pozo para tener agua potable, a 20 metros del rio. Aunque parezca solo hacer un hoyo, tiene su truco.  <br>1. Marcar la orilla del pozo (diametro del hoyo+cimentacion orilla)  <br>2. Empezar el hoyo cavando un agujero pequeño de unos 40cm de ondo.  <br>3. Ir completando el hoyo despedazando las orillas del agujero (más fácil desbarrancar que excavar).  <br>4. Ir completando la excavación por niveles. Repetir, otro agujero de 40-50cm de ondo e ir desbarrancando y sacando tierra.  <br>Con nuestro amigo, visitante, voluntario y maestropozero Mike. Gracias por tu ayuda.  <br>#[94] #[56]","2","0","0","0","","","","","","","","","","","","","","","","","0","0","post","","","","","","","1676166138","2/2023","","1","0","0","0","0","0","0","0","0","",\N,"0",\N,"0","0","1","0","0","0","0","0","0","1","",\N,"0","0",\N,"","","0","0","0","0","0","0","0","0"
"152","152","0","0","Cavando el pozo para tener agua potable, a 20 metros del rio. Aunque parezca solo hacer un hoyo, tiene su truco.  <br>1. Marcar la orilla del pozo (diametro del hoyo+cimentacion orilla)  <br>2. Empezar el hoyo cavando un agujero pequeño de unos 40cm de ondo.  <br>3. Ir completando el hoyo despedazando las orillas del agujero (más fácil desbarrancar que excavar).  <br>4. Ir completando la excavación por niveles. Repetir, otro agujero de 40-50cm de ondo e ir desbarrancando y sacando tierra.  <br>Con nuestro amigo, visitante, voluntario y maestropozero Mike. Gracias por tu ayuda.  <br>#[94] #[56]","2","0","0","0","","","","","","","","upload/photos/2023/02/CCqEtzMkmzmivNRwFUro_12_520b638976ad4af84337c0fde0f6aa65_image.jpg","IMG-20230211-WA0012.jpg","","","","","","","","0","0","post","","","","","","","1676166138","2/2023","","0","1","0","0","0","0","0","0","0","",\N,"0",\N,"0","0","1","0","0","0","0","0","0","1","",\N,"0","0",\N,"","","0","0","0","0","0","0","0","0"
"157","157","0","0","&quot;Es más fácil desbarrancar que excabar&quot;.  <br>Cava un hoyo profundo primero y luego goza de ir despedazando el resto.  <br>#[94] #[56]","2","0","0","0","","","","","","","","upload/videos/2023/02/u1IRL2tUUEU7z5c8UiUR_12_e9d934f8b55a083b0cb7715ad06bd021_video.mp4","VID20230113114937.mp4","","","","","","","","0","0","post","","","","","","","1676166686","2/2023","","0","0","0","0","0","0","0","0","4","",\N,"0",\N,"0","0","1","0","0","0","0","0","0","1","",\N,"0","0",\N,"","","0","0","0","0","0","0","0","0"
"158","158","2","0","Impactante dibujo. <br>#[95] #[70]","0","0","0","0","","","","","","","","upload/photos/2023/02/sw1Zb1MOgZ5cbrDZ4nV6_12_c251c0d2c23276285c73fded998938bf_image.jpg","IMG_20230211_200059.jpg","","","","","","","","0","0","post","","","","","","","1676168012","2/2023","","0","0","0","0","0","0","0","0","0","",\N,"0",\N,"0","0","1","0","0","0","0","0","0","1","",\N,"0","0",\N,"","","0","0","0","0","0","0","0","0"
"159","159","2","0","El conocimiento, la educación y el respeto son los primeros escalones para convivir en armonia. Si ayudas, te ayudas. <br>#[96] #[45]","0","0","0","0","","","","","","","","upload/photos/2023/02/JqxgZGVGZJwDulerlH58_12_f83608e5ba6ce6c91349f4c82b97cd72_image.jpg","IMG_20230211_201512.jpg","","","","","","","","0","0","post","","","","","","","1676168391","2/2023","","0","0","0","0","0","0","0","0","0","",\N,"0",\N,"0","0","1","0","0","0","0","0","0","1","",\N,"0","0",\N,"","","0","0","0","0","0","0","0","0"
"160","160","24","0",\N,"0","0","0","0","",\N,"",\N,"","","","upload/photos/2023/02/72WdDGpgUwYGZ9nisbOn_14_d5cdc3792f38371c659df1ba0a190ade_avatar_full.jpg","","","","","","","","","0","0","profile_picture","","","","","","","1676339634","2/2023","","0","0","0","0","0","0","0","0","0","",\N,"0",\N,"0","0","1","0","0","0","0","0","0","1","",\N,"0","0",\N,"","","0","0","0","0","0","0","0","0"
"161","161","0","0","Semillero de yaca, se da de maravilla en climas tropicales calidos y secos, con temporadas de lluvias fuertes. Se debería probar en otros lados por su resistencia a la sequia y gran fuente de alimento.  <br>#[97] #[98] #[99]","2","0","0","0","","","","","","","","","","","","","","","","","0","0","post","","","","","","","1676412093","2/2023","","1","0","0","0","0","0","0","0","0","",\N,"0",\N,"0","0","1","0","0","0","0","0","0","1","",\N,"0","0",\N,"","","0","0","0","0","0","0","0","0"
"162","162","0","0","Semillero de yaca, se da de maravilla en climas tropicales calidos y secos, con temporadas de lluvias fuertes. Se debería probar en otros lados por su resistencia a la sequia y gran fuente de alimento.  <br>#[97] #[98] #[99]","2","0","0","0","","","","","","","","upload/photos/2023/02/69IabQromlZG57RC86gI_14_f0069cf6a99852a8da7551a06f2a3546_image.jpg","IMG-20230201-WA0003.jpg","","","","","","","","0","0","post","","","","","","","1676412093","2/2023","","0","1","0","0","0","0","0","0","0","",\N,"0",\N,"0","0","1","0","0","0","0","0","0","1","",\N,"0","0",\N,"","","0","0","0","0","0","0","0","0"
"153","153","0","0","Cavando el pozo para tener agua potable, a 20 metros del rio. Aunque parezca solo hacer un hoyo, tiene su truco.  <br>1. Marcar la orilla del pozo (diametro del hoyo+cimentacion orilla)  <br>2. Empezar el hoyo cavando un agujero pequeño de unos 40cm de ondo.  <br>3. Ir completando el hoyo despedazando las orillas del agujero (más fácil desbarrancar que excavar).  <br>4. Ir completando la excavación por niveles. Repetir, otro agujero de 40-50cm de ondo e ir desbarrancando y sacando tierra.  <br>Con nuestro amigo, visitante, voluntario y maestropozero Mike. Gracias por tu ayuda.  <br>#[94] #[56]","2","0","0","0","","","","","","","","upload/photos/2023/02/qXJnMVVbyI1rY9KuPFGN_12_520b638976ad4af84337c0fde0f6aa65_image.jpg","IMG20230118115453.jpg","","","","","","","","0","0","post","","","","","","","1676166138","2/2023","","0","1","0","0","0","0","0","0","0","",\N,"0",\N,"0","0","1","0","0","0","0","0","0","1","",\N,"0","0",\N,"","","0","0","0","0","0","0","0","0"
"154","154","0","0","Cavando el pozo para tener agua potable, a 20 metros del rio. Aunque parezca solo hacer un hoyo, tiene su truco.  <br>1. Marcar la orilla del pozo (diametro del hoyo+cimentacion orilla)  <br>2. Empezar el hoyo cavando un agujero pequeño de unos 40cm de ondo.  <br>3. Ir completando el hoyo despedazando las orillas del agujero (más fácil desbarrancar que excavar).  <br>4. Ir completando la excavación por niveles. Repetir, otro agujero de 40-50cm de ondo e ir desbarrancando y sacando tierra.  <br>Con nuestro amigo, visitante, voluntario y maestropozero Mike. Gracias por tu ayuda.  <br>#[94] #[56]","2","0","0","0","","","","","","","","upload/photos/2023/02/JeoqqgPhuc7o7l19pfe6_12_0c32fa5cebda4c216eca09d6c2926200_image.jpg","IMG20230118115427.jpg","","","","","","","","0","0","post","","","","","","","1676166138","2/2023","","0","1","0","0","0","0","0","0","0","",\N,"0",\N,"0","0","1","0","0","0","0","0","0","1","",\N,"0","0",\N,"","","0","0","0","0","0","0","0","0"
"155","155","0","0","Cavando el pozo para tener agua potable, a 20 metros del rio. Aunque parezca solo hacer un hoyo, tiene su truco.  <br>1. Marcar la orilla del pozo (diametro del hoyo+cimentacion orilla)  <br>2. Empezar el hoyo cavando un agujero pequeño de unos 40cm de ondo.  <br>3. Ir completando el hoyo despedazando las orillas del agujero (más fácil desbarrancar que excavar).  <br>4. Ir completando la excavación por niveles. Repetir, otro agujero de 40-50cm de ondo e ir desbarrancando y sacando tierra.  <br>Con nuestro amigo, visitante, voluntario y maestropozero Mike. Gracias por tu ayuda.  <br>#[94] #[56]","2","0","0","0","","","","","","","","upload/photos/2023/02/ZRe33IO3sQojdnTMx2gd_12_f485dae3938ccd8b05462777f64a6256_image.jpg","IMG20230113114902.jpg","","","","","","","","0","0","post","","","","","","","1676166138","2/2023","","0","1","0","0","0","0","0","0","0","",\N,"0",\N,"0","0","1","0","0","0","0","0","0","1","",\N,"0","0",\N,"","","0","0","0","0","0","0","0","0"
